stable_sample_id,project_accession,sample_basis,sample_evidence_status,sample_identity_resolution,archive_native_sample_id,paper_native_sample_label,supplementary_table_sample_label,sample_lineage_path,sample_lineage_locator,inclusion_status,species_latin_name,species_common_name,source_family,source_release,record_modality,review_strength,provenance_quality,publication,paper_doi,paper_url,supplementary_source,site_label,political_entity,latitude,longitude,latitude_text,longitude_text,coordinate_confidence,chronology_text,chronology_strength,chronology_normalization_status,chronology_provenance_path,chronology_provenance_locator,chronology_conflict_note,time_start_bp,time_end_bp,time_mean_bp,dating_basis,inclusion_note
ovis_aries:sample:prjeb36540:tep56,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,TEP56,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row41,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Tepecik-Çiftlik Höyük,Turkey,,,,,unknown,6700-6600 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row41,Sample-owned chronology disagrees with the project-level chronology interval.,8549,8649,8599,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:tep57,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,TEP57,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row42,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Tepecik-Çiftlik Höyük,Turkey,,,,,unknown,6700-6000 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row42,Sample-owned chronology disagrees with the project-level chronology interval.,7949,8649,8299,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:tep57_2014,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,TEP57_2014,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row53,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Tepecik-Çiftlik Höyük,Turkey,,,,,unknown,6700-6600 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row53,Sample-owned chronology disagrees with the project-level chronology interval.,8549,8649,8599,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:tep58,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,TEP58,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row43,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Tepecik-Çiftlik Höyük,Turkey,,,,,unknown,6645-6505 cal BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row43,Sample-owned chronology disagrees with the project-level chronology interval.,8454,8594,8524,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:tep59,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,TEP59,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row117,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Tepecik-Çiftlik Höyük,Turkey,,,,,unknown,6700 BCE,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row117,Sample-owned chronology disagrees with the project-level chronology interval.,8649,8649,8649,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:tep5_depo,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,TEP5_depo,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row121,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Tepecik-Çiftlik Höyük,Turkey,,,,,unknown,7500-7000 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row121,Sample-owned chronology disagrees with the project-level chronology interval.,8949,9449,9199,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:tep60,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,TEP60,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx || data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_2.xlsx,Sheet1!row68 || Sheet1!row16,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Tepecik-Çiftlik Höyük,Turkey,,,,,unknown,6700-6000 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx || data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_2.xlsx,Sheet1!row68 || Sheet1!row16,Sample-owned chronology disagrees with the project-level chronology interval.,7949,8649,8299,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:tep60_2014,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,TEP60_2014,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row54,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Tepecik-Çiftlik Höyük,Turkey,,,,,unknown,6700-6600 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row54,Sample-owned chronology disagrees with the project-level chronology interval.,8549,8649,8599,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:tep61,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,TEP61,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row46,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Tepecik-Çiftlik Höyük,Turkey,,,,,unknown,6800-6700 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row46,Sample-owned chronology disagrees with the project-level chronology interval.,8649,8749,8699,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:tep62*,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,TEP62*,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx || data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_2.xlsx,Sheet1!row47 || Sheet1!row17 || Sheet1!row18,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Tepecik-Çiftlik Höyük,Turkey,,,,,unknown,7031-6687 cal BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx || data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_2.xlsx,Sheet1!row47 || Sheet1!row17 || Sheet1!row18,Sample-owned chronology disagrees with the project-level chronology interval.,8636,8980,8808,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:tep63,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,TEP63,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row118,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Tepecik-Çiftlik Höyük,Turkey,,,,,unknown,6700-6500 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row118,Sample-owned chronology disagrees with the project-level chronology interval.,8449,8649,8549,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:tep68_2014,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,TEP68_2014,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row66,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Tepecik-Çiftlik Höyük,Turkey,,,,,unknown,6900-6800 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row66,Sample-owned chronology disagrees with the project-level chronology interval.,8749,8849,8799,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:tep6_depo,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,TEP6_depo,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row122,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Tepecik-Çiftlik Höyük,Turkey,,,,,unknown,6500-6400 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row122,Sample-owned chronology disagrees with the project-level chronology interval.,8349,8449,8399,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:tep7,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,TEP7,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row26,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Tepecik-Çiftlik Höyük,Turkey,,,,,unknown,6000-5800 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row26,Sample-owned chronology disagrees with the project-level chronology interval.,7749,7949,7849,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:tep72_2014,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,TEP72_2014,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row67,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Tepecik-Çiftlik Höyük,Turkey,,,,,unknown,6900-6800 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row67,Sample-owned chronology disagrees with the project-level chronology interval.,8749,8849,8799,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
