locality,locality_token,profile_name,ranking_status,total_score,evidence_density_signal,chronology_alignment_signal,species_diversity_signal,contextual_support_signal,missingness_penalty,direct_sample_count,distinct_species_count,nearby_context_points,nearby_context_layer_count,temporal_overlap_points,sampling_recommendation_ready,recommendation_posture,ranking_blockers,recommendation_blockers,warning_flags,rationale
"Skeie, Klepp (Western Norway/ Rogaland)",homo_sapiens:aadr:norway:skeie-klepp-western-norway-rogaland:58-693992-5-547228,atlas_exploration,downgraded,0.3023,0.5692,0.5,0.3467,0.3812,0.165,2,1,2,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 2 nearby context points across 2 context layers shape the support surface | score families: evidence=0.5692; chronology=0.5000; species=0.3467; context=0.3812 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Kumle Høje (Langelands Sønder),homo_sapiens:aadr:denmark:kumle-h-je-langelands-s-nder:54-8943268-10-7370963,atlas_exploration,downgraded,0.2992,0.5692,0.5,0.3467,0.3722,0.165,2,1,3,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 2 context layers shape the support surface | score families: evidence=0.5692; chronology=0.5000; species=0.3467; context=0.3722 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Broskov (Zealand),homo_sapiens:aadr:denmark:broskov-zealand:55-1457358-11-9982349,atlas_exploration,downgraded,0.298,0.5692,0.5,0.3467,0.369,0.165,2,1,2,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 2 nearby context points across 1 context layers shape the support surface | score families: evidence=0.5692; chronology=0.5000; species=0.3467; context=0.3690 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
"Grønhøjgård, Vaarst (Jutland/ Aalborg)",homo_sapiens:aadr:denmark:gr-nh-jg-rd-vaarst-jutland-aalborg:56-944438-10-048194,atlas_exploration,downgraded,0.2975,0.4858,0.5,0.3467,0.5367,0.195,1,1,5,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 5 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.5367 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Sæsing (Jutland),homo_sapiens:aadr:denmark:s-sing-jutland:57-45-10-08,atlas_exploration,downgraded,0.2973,0.4858,0.5,0.3467,0.5359,0.195,1,1,5,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 5 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.5359 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Nr. Hedegård (Jutland/ Fleskum),homo_sapiens:aadr:denmark:nr-hedeg-rd-jutland-fleskum:57-0195153-9-9667107,atlas_exploration,downgraded,0.2969,0.4858,0.5,0.3467,0.5348,0.195,1,1,6,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 6 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.5348 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Bøgebjerg (Zealand),homo_sapiens:aadr:denmark:b-gebjerg-zealand:55-8057-11-4311,atlas_exploration,downgraded,0.2947,0.4858,0.5,0.3467,0.5287,0.195,1,1,5,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 5 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.5287 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Føre 1 (Northern Norway/ Nordland),homo_sapiens:aadr:norway:f-re-1-northern-norway-nordland:68-666659-14-468748,atlas_exploration,downgraded,0.2942,0.5692,0.5,0.3467,0.358,0.165,2,1,3,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 2 context layers shape the support surface | score families: evidence=0.5692; chronology=0.5000; species=0.3467; context=0.3580 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Vasagard (Bornholm),homo_sapiens:aadr:denmark:vasagard-bornholm:55-055-14-885,atlas_exploration,downgraded,0.2941,0.4858,1.0,0.3467,0.4982,0.285,1,1,4,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 4 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.4982 | missingness penalty=0.2850; ranking status=downgraded | recommendation posture=exploratory_only"
Sdr. Tostrup (Sønder Tåstrup) (Falsters Nørre),homo_sapiens:aadr:denmark:sdr-tostrup-s-nder-t-strup-falsters-n-rre:54-724635-11-974114,atlas_exploration,downgraded,0.2909,0.5692,0.5,0.3467,0.3486,0.165,2,1,3,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 1 context layers shape the support surface | score families: evidence=0.5692; chronology=0.5000; species=0.3467; context=0.3486 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Havnø (Jutland Region),homo_sapiens:aadr:denmark:havn-jutland-region:56-709-10-171,atlas_exploration,downgraded,0.289,0.4858,0.5,0.3467,0.5124,0.195,1,1,5,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 5 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.5124 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Borse (Zealand Region),homo_sapiens:aadr:denmark:borse-zealand-region:55-13-11-95,atlas_exploration,downgraded,0.2885,0.4858,0.5,0.3467,0.5109,0.195,1,1,3,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.5109 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Nederst (Jutland Region),homo_sapiens:aadr:denmark:nederst-jutland-region:56-365-10-643,atlas_exploration,downgraded,0.2885,0.4858,0.5,0.3467,0.5108,0.195,1,1,5,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 5 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.5108 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Varpelev Vest (Zealand),homo_sapiens:aadr:denmark:varpelev-vest-zealand:55-3557203-12-2779621,atlas_exploration,downgraded,0.2869,0.4858,0.5,0.3467,0.5062,0.195,1,1,3,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.5062 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
"Barhøj (Zealand Region, Strøby Egede)",homo_sapiens:aadr:denmark:barh-j-zealand-region-str-by-egede:55-403-12-272,atlas_exploration,downgraded,0.2862,0.4858,0.5,0.3467,0.5044,0.195,1,1,3,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.5044 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
"Fauskland (Central Norway/ Hitra, Trøndelag)",homo_sapiens:aadr:norway:fauskland-central-norway-hitra-tr-ndelag:63-60579-14-85861,atlas_exploration,downgraded,0.2848,0.4858,1.0,0.3467,0.4716,0.285,1,1,5,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 5 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.4716 | missingness penalty=0.2850; ranking status=downgraded | recommendation posture=exploratory_only"
Hammer Strandhuse (Zealand),homo_sapiens:aadr:denmark:hammer-strandhuse-zealand:55-1462609-11-8701669,atlas_exploration,downgraded,0.2845,0.4858,0.5,0.3467,0.4993,0.195,1,1,3,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.4993 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
