site_id,site_name,country,latitude,longitude,source_url,discovery_readiness,chronology_resolved,chronology_interval_count,chronology_record_count,chronology_kind_count,chronology_kinds,bibliography_count,dataset_count,sample_group_count,physical_sample_count,analysis_entity_count,raa_density_context_count,raa_context_role,current_activity_status,discovery_rank
284,Trogsta 71,Sweden,61.7170861114,16.9193694448,https://browser.sead.se/site/284,inventory_only,False,0,0,0,[],0,4,4,36,40,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1147
273,Tuna Raä 328:1,Sweden,62.3526166667,17.0121472222,https://browser.sead.se/site/273,inventory_only,False,0,0,0,[],0,4,2,41,65,3577,coarse_spatial_context_only,not_captured_by_repository_sources,1148
288,Töre 405:2,Sweden,66.0204306,22.6298389,https://browser.sead.se/site/288,inventory_only,False,0,0,0,[],0,4,1,43,215,1472,coarse_spatial_context_only,not_captured_by_repository_sources,1149
206,Bothnia line JP 72F1,Sweden,63.6441666663,19.9577777778,https://browser.sead.se/site/206,inventory_only,False,0,0,0,[],0,2,1,20,40,954,coarse_spatial_context_only,not_captured_by_repository_sources,1150
212,Bothnia line JP 72G1,Sweden,63.6313888892,19.9052777778,https://browser.sead.se/site/212,inventory_only,False,0,0,0,[],0,2,1,10,20,954,coarse_spatial_context_only,not_captured_by_repository_sources,1151
170,Falun Raä 68,Sweden,60.6087638889,15.6267027781,https://browser.sead.se/site/170,inventory_only,False,0,0,0,[],0,2,1,4,6,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1152
318,Forsa,Sweden,61.741133333,16.9312611114,https://browser.sead.se/site/318,inventory_only,False,0,0,0,[],0,2,2,41,41,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1153
28,Eftra Raä 110,Sweden,56.8330555559,12.6577777778,https://browser.sead.se/site/28,inventory_only,False,0,0,0,[],0,1,1,2,2,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1154
228,Götene Raä 52,Sweden,58.5362805552,13.4909527774,https://browser.sead.se/site/228,inventory_only,False,0,0,0,[],0,1,1,1,1,10501,coarse_spatial_context_only,not_captured_by_repository_sources,1155
362,Medåker Raä 176,Sweden,59.4039388889,15.7409111108,https://browser.sead.se/site/362,inventory_only,False,0,0,0,[],0,1,1,2,2,3873,coarse_spatial_context_only,not_captured_by_repository_sources,1156
6468,10412 Fjälkinge,Sweden,56.0388744,14.28308648,https://browser.sead.se/site/6468,inventory_only,False,0,0,0,[],0,0,0,0,0,10817,coarse_spatial_context_only,not_captured_by_repository_sources,1157
6469,10469 Kvistofta,Sweden,55.97600294,12.78226617,https://browser.sead.se/site/6469,inventory_only,False,0,0,0,[],0,0,0,0,0,1226,coarse_spatial_context_only,not_captured_by_repository_sources,1158
6481,10531 Örkelljunga,Sweden,56.26433343,13.30787277,https://browser.sead.se/site/6481,inventory_only,False,0,0,0,[],0,0,0,0,0,8912,coarse_spatial_context_only,not_captured_by_repository_sources,1159
6482,10535 Skåne,Sweden,55.76421568,13.5324126,https://browser.sead.se/site/6482,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1160
6478,12590 Hall,Sweden,57.88985228,18.70972493,https://browser.sead.se/site/6478,inventory_only,False,0,0,0,[],0,0,0,0,0,13558,coarse_spatial_context_only,not_captured_by_repository_sources,1161
6466,12615 Stelor,Sweden,57.4508638,18.15078924,https://browser.sead.se/site/6466,inventory_only,False,0,0,0,[],0,0,0,0,0,13558,coarse_spatial_context_only,not_captured_by_repository_sources,1162
6447,12628 Länna,Sweden,57.71560584,18.80151631,https://browser.sead.se/site/6447,inventory_only,False,0,0,0,[],0,0,0,0,0,13558,coarse_spatial_context_only,not_captured_by_repository_sources,1163
6479,12673 Fröjel,Sweden,57.33365346,18.18498422,https://browser.sead.se/site/6479,inventory_only,False,0,0,0,[],0,0,0,0,0,13558,coarse_spatial_context_only,not_captured_by_repository_sources,1164
6480,12711 Othem,Sweden,57.74815493,18.73686656,https://browser.sead.se/site/6480,inventory_only,False,0,0,0,[],0,0,0,0,0,13558,coarse_spatial_context_only,not_captured_by_repository_sources,1165
6453,14295 Ringarum,Sweden,58.32874046,16.45366524,https://browser.sead.se/site/6453,inventory_only,False,0,0,0,[],0,0,0,0,0,12413,coarse_spatial_context_only,not_captured_by_repository_sources,1166
6470,14851 Norrköping,Sweden,58.59245497,16.18005369,https://browser.sead.se/site/6470,inventory_only,False,0,0,0,[],0,0,0,0,0,12413,coarse_spatial_context_only,not_captured_by_repository_sources,1167
6456,14885 Strömmen,Sweden,58.59268086,16.18088712,https://browser.sead.se/site/6456,inventory_only,False,0,0,0,[],0,0,0,0,0,12413,coarse_spatial_context_only,not_captured_by_repository_sources,1168
6483,14889 Östergötland,Sweden,58.36779998,16.04571872,https://browser.sead.se/site/6483,inventory_only,False,0,0,0,[],0,0,0,0,0,12413,coarse_spatial_context_only,not_captured_by_repository_sources,1169
6330,16014 Älgarås,Sweden,58.8106752651,14.2554178027,https://browser.sead.se/site/6330,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1170
6332,16024 Finnerödja,Sweden,58.9269777777,14.4398983504,https://browser.sead.se/site/6332,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1171
6335,16560 Hova,Sweden,58.8552509332,14.2147667852,https://browser.sead.se/site/6335,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1172
6458,17118 Sörby,Sweden,58.3114729,15.11490733,https://browser.sead.se/site/6458,inventory_only,False,0,0,0,[],0,0,0,0,0,9863,coarse_spatial_context_only,not_captured_by_repository_sources,1173
5652,41093 Tranås,Sweden,58.047367,14.900205,https://browser.sead.se/site/5652,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1174
6341,51840 Malung-Sälen,Sweden,60.894862,13.3924109733,https://browser.sead.se/site/6341,inventory_only,False,0,0,0,[],0,0,0,0,0,5468,coarse_spatial_context_only,not_captured_by_repository_sources,1175
6471,57333 Yttergran,Sweden,59.60482601,17.48706025,https://browser.sead.se/site/6471,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1176
6445,58060 Ölands värdshus,Sweden,56.86795363,16.72758305,https://browser.sead.se/site/6445,inventory_only,False,0,0,0,[],0,0,0,0,0,6159,coarse_spatial_context_only,not_captured_by_repository_sources,1177
6484,58194 Kalmar,Sweden,56.20995434,16.41254874,https://browser.sead.se/site/6484,inventory_only,False,0,0,0,[],0,0,0,0,0,6159,coarse_spatial_context_only,not_captured_by_repository_sources,1178
5653,58195 Böda,Sweden,57.259089,17.037224,https://browser.sead.se/site/5653,inventory_only,False,0,0,0,[],0,0,0,0,0,,coarse_spatial_context_only,not_captured_by_repository_sources,1179
6462,61094 Kronobäck,Sweden,57.01833022,16.44619032,https://browser.sead.se/site/6462,inventory_only,False,0,0,0,[],0,0,0,0,0,8480,coarse_spatial_context_only,not_captured_by_repository_sources,1180
5654,61779 Söderåkra,Sweden,56.447886,16.064545,https://browser.sead.se/site/5654,inventory_only,False,0,0,0,[],0,0,0,0,0,6159,coarse_spatial_context_only,not_captured_by_repository_sources,1181
6450,62771 Norra Vallby,Sweden,60.32251012,17.51767125,https://browser.sead.se/site/6450,inventory_only,False,0,0,0,[],0,0,0,0,0,5060,coarse_spatial_context_only,not_captured_by_repository_sources,1182
6472,62790 Uppsala,Sweden,59.85624691,17.64286633,https://browser.sead.se/site/6472,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1183
6336,63118 Hovsta,Sweden,59.3160876406,15.2631367376,https://browser.sead.se/site/6336,inventory_only,False,0,0,0,[],0,0,0,0,0,3873,coarse_spatial_context_only,not_captured_by_repository_sources,1184
6473,66401 Västra Karaby,Sweden,55.80906258,13.04521993,https://browser.sead.se/site/6473,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1185
6446,66501 Lyckeby,Sweden,56.19700782,15.64574065,https://browser.sead.se/site/6446,inventory_only,False,0,0,0,[],0,0,0,0,0,5849,coarse_spatial_context_only,not_captured_by_repository_sources,1186
6460,66601 Tommarp,Sweden,55.53640274,14.2323762,https://browser.sead.se/site/6460,inventory_only,False,0,0,0,[],0,0,0,0,0,3205,coarse_spatial_context_only,not_captured_by_repository_sources,1187
6467,66701 Önnerup,Sweden,55.70987099,13.07195316,https://browser.sead.se/site/6467,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1188
6474,66863 Saxtorp,Sweden,55.82886505,12.93759852,https://browser.sead.se/site/6474,inventory_only,False,0,0,0,[],0,0,0,0,0,1226,coarse_spatial_context_only,not_captured_by_repository_sources,1189
6461,70500 Trollebergsvägen,Sweden,55.70351711,13.18333974,https://browser.sead.se/site/6461,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1190
5671,71372 Alfta,Sweden,61.350334,16.067502,https://browser.sead.se/site/5671,inventory_only,False,0,0,0,[],0,0,0,0,0,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1191
5672,71372 Arbrå,Sweden,61.485673,16.503527,https://browser.sead.se/site/5672,inventory_only,False,0,0,0,[],0,0,0,0,0,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1192
5673,71409 Voxna,Sweden,61.37847,15.579989,https://browser.sead.se/site/5673,inventory_only,False,0,0,0,[],0,0,0,0,0,1607,coarse_spatial_context_only,not_captured_by_repository_sources,1193
5674,71410 Voxna,Sweden,61.495225,15.431937,https://browser.sead.se/site/5674,inventory_only,False,0,0,0,[],0,0,0,0,0,1607,coarse_spatial_context_only,not_captured_by_repository_sources,1194
5675,71502 Gammelbokskogen,Sweden,61.135943,16.536403,https://browser.sead.se/site/5675,inventory_only,False,0,0,0,[],0,0,0,0,0,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1195
6475,72180 Mariefred,Sweden,59.25932321,17.22353218,https://browser.sead.se/site/6475,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1196
6339,72775 Nyköping,Sweden,58.7517282811,17.0107894109,https://browser.sead.se/site/6339,inventory_only,False,0,0,0,[],0,0,0,0,0,4303,coarse_spatial_context_only,not_captured_by_repository_sources,1197
6485,75343 Kalmar,Sweden,56.69463153,16.34279648,https://browser.sead.se/site/6485,inventory_only,False,0,0,0,[],0,0,0,0,0,6159,coarse_spatial_context_only,not_captured_by_repository_sources,1198
6476,75437 Sjösås,Sweden,57.06875273,15.04254912,https://browser.sead.se/site/6476,inventory_only,False,0,0,0,[],0,0,0,0,0,4004,coarse_spatial_context_only,not_captured_by_repository_sources,1199
5657,75501 Kalmar,Sweden,56.730128,15.735165,https://browser.sead.se/site/5657,inventory_only,False,0,0,0,[],0,0,0,0,0,5849,coarse_spatial_context_only,not_captured_by_repository_sources,1200
5658,75515 Kalmar,Sweden,56.730128,15.735165,https://browser.sead.se/site/5658,inventory_only,False,0,0,0,[],0,0,0,0,0,5849,coarse_spatial_context_only,not_captured_by_repository_sources,1201
5659,75601 Hälleberga,Sweden,56.884623,15.685302,https://browser.sead.se/site/5659,inventory_only,False,0,0,0,[],0,0,0,0,0,5849,coarse_spatial_context_only,not_captured_by_repository_sources,1202
6477,75847 Mörlunda,Sweden,57.32023706,15.87263982,https://browser.sead.se/site/6477,inventory_only,False,0,0,0,[],0,0,0,0,0,4004,coarse_spatial_context_only,not_captured_by_repository_sources,1203
5661,77249 Blekinge,Sweden,56.246789,15.235244,https://browser.sead.se/site/5661,inventory_only,False,0,0,0,[],0,0,0,0,0,5849,coarse_spatial_context_only,not_captured_by_repository_sources,1204
5663,77321 Blekinge,Sweden,56.170481,14.865814,https://browser.sead.se/site/5663,inventory_only,False,0,0,0,[],0,0,0,0,0,10817,coarse_spatial_context_only,not_captured_by_repository_sources,1205
6334,78183 Hässleholm,Sweden,56.1602734451,13.7672371066,https://browser.sead.se/site/6334,inventory_only,False,0,0,0,[],0,0,0,0,0,8912,coarse_spatial_context_only,not_captured_by_repository_sources,1206
6340,80033 Tvååker,Sweden,57.0407991503,12.4006515187,https://browser.sead.se/site/6340,inventory_only,False,0,0,0,[],0,0,0,0,0,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1207
5667,80501 Värö,Sweden,57.230266,12.113944,https://browser.sead.se/site/5667,inventory_only,False,0,0,0,[],0,0,0,0,0,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1208
6333,80848 Harplinge,Sweden,56.7365336708,12.7384900088,https://browser.sead.se/site/6333,inventory_only,False,0,0,0,[],0,0,0,0,0,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1209
6331,82191 Falun,Sweden,60.614602685,15.640417581,https://browser.sead.se/site/6331,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1210
6338,82864 Malung,Sweden,60.6809172267,13.7109409653,https://browser.sead.se/site/6338,inventory_only,False,0,0,0,[],0,0,0,0,0,5468,coarse_spatial_context_only,not_captured_by_repository_sources,1211
6337,93139 Ljusterö,Sweden,59.4715060358,18.7626682187,https://browser.sead.se/site/6337,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1212
5669,93279 Österlövsta,Sweden,60.408321,17.879567,https://browser.sead.se/site/5669,inventory_only,False,0,0,0,[],0,0,0,0,0,5060,coarse_spatial_context_only,not_captured_by_repository_sources,1213
5677,Abilds kyrka,Sweden,56.9387832137,12.7220827718,https://browser.sead.se/site/5677,inventory_only,False,0,0,0,[],0,0,0,0,0,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1214
5678,Acksi,Sweden,60.9152076546,14.2316669828,https://browser.sead.se/site/5678,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1215
6424,Adelsö 119:1,Sweden,59.33561906,17.54553698,https://browser.sead.se/site/6424,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1216
5679,Agges i Flenarna,Sweden,60.7821284459,14.6078644467,https://browser.sead.se/site/5679,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1217
6427,Akademiska sjukhuset,Sweden,59.84900017,17.64000579,https://browser.sead.se/site/6427,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1218
5682,Albostugan,Sweden,55.7178804489,13.9740234731,https://browser.sead.se/site/5682,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1219
6363,Algutsboda 79:1,Sweden,56.64494055,15.57759784,https://browser.sead.se/site/6363,inventory_only,False,0,0,0,[],0,0,0,0,0,5849,coarse_spatial_context_only,not_captured_by_repository_sources,1220
6276,Alhammar,Sweden,57.7341894557,13.3733308622,https://browser.sead.se/site/6276,inventory_only,False,0,0,0,[],0,0,0,0,0,8587,coarse_spatial_context_only,not_captured_by_repository_sources,1221
6428,Almare-Stäket,Sweden,59.4683395,17.77990762,https://browser.sead.se/site/6428,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1222
5684,Alntorpsö,Sweden,59.5156907163,15.0538249109,https://browser.sead.se/site/5684,inventory_only,False,0,0,0,[],0,0,0,0,0,3873,coarse_spatial_context_only,not_captured_by_repository_sources,1223
5683,Alnö kyrka,Sweden,62.4476642342,17.4052256459,https://browser.sead.se/site/5683,inventory_only,False,0,0,0,[],0,0,0,0,0,3577,coarse_spatial_context_only,not_captured_by_repository_sources,1224
5685,Andersson i Lund,Sweden,60.5169226583,16.6997292811,https://browser.sead.se/site/5685,inventory_only,False,0,0,0,[],0,0,0,0,0,4239,coarse_spatial_context_only,not_captured_by_repository_sources,1225
5686,Andersson i Sjör,Sweden,63.2520188855,14.8655391821,https://browser.sead.se/site/5686,inventory_only,False,0,0,0,[],0,0,0,0,0,3868,coarse_spatial_context_only,not_captured_by_repository_sources,1226
5687,Anderssons i Gäle,Sweden,62.9535444504,14.6521582906,https://browser.sead.se/site/5687,inventory_only,False,0,0,0,[],0,0,0,0,0,1940,coarse_spatial_context_only,not_captured_by_repository_sources,1227
5688,Anderssons i Sidsjö,Sweden,62.7306653204,15.1563227157,https://browser.sead.se/site/5688,inventory_only,False,0,0,0,[],0,0,0,0,0,1173,coarse_spatial_context_only,not_captured_by_repository_sources,1228
5692,Arendals stamgård,Sweden,57.6978617248,11.834994489,https://browser.sead.se/site/5692,inventory_only,False,0,0,0,[],0,0,0,0,0,5005,coarse_spatial_context_only,not_captured_by_repository_sources,1229
5693,Aschanska gården,Sweden,57.6675965841,14.9710841939,https://browser.sead.se/site/5693,inventory_only,False,0,0,0,[],0,0,0,0,0,8067,coarse_spatial_context_only,not_captured_by_repository_sources,1230
6405,Askeby 271,Sweden,58.40850182,15.85663591,https://browser.sead.se/site/6405,inventory_only,False,0,0,0,[],0,0,0,0,0,9863,coarse_spatial_context_only,not_captured_by_repository_sources,1231
5694,Askeby kyrka,Sweden,58.4089893767,15.8573959429,https://browser.sead.se/site/5694,inventory_only,False,0,0,0,[],0,0,0,0,0,9863,coarse_spatial_context_only,not_captured_by_repository_sources,1232
5695,Atteby gård,Sweden,58.3364624427,14.1606036979,https://browser.sead.se/site/5695,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1233
5696,Augerums kyrka,Sweden,56.2165260274,15.6754477356,https://browser.sead.se/site/5696,inventory_only,False,0,0,0,[],0,0,0,0,0,5849,coarse_spatial_context_only,not_captured_by_repository_sources,1234
5699,Backollas i Risholn,Sweden,60.7891038641,15.2015649568,https://browser.sead.se/site/5699,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1235
