locality,locality_token,profile_name,ranking_status,total_score,evidence_density_signal,chronology_alignment_signal,species_diversity_signal,contextual_support_signal,missingness_penalty,direct_sample_count,distinct_species_count,nearby_context_points,nearby_context_layer_count,temporal_overlap_points,sampling_recommendation_ready,recommendation_posture,ranking_blockers,recommendation_blockers,warning_flags,rationale
Neder Vindinge (Zealand),homo_sapiens:aadr:denmark:neder-vindinge-zealand:55-0312651-11-8865266,atlas_exploration,downgraded,0.3982,0.4858,0.5,0.3467,0.8242,0.195,1,1,8,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 8 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8242 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
"Sigtuna, cemetery 2 (Kålsängen)",homo_sapiens:aadr:sweden:sigtuna-cemetery-2-k-ls-ngen:59-617311-17-72361,atlas_exploration,downgraded,0.3982,0.4858,0.5,0.3467,0.8243,0.195,1,1,160,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 160 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8243 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Sludegaard Sømose (Funen),homo_sapiens:aadr:denmark:sludegaard-s-mose-funen:55-252806-10-745074,atlas_exploration,downgraded,0.3979,0.4858,0.5,0.3467,0.8234,0.195,1,1,37,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 37 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8234 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Sludegard Sømose (Funen Region),homo_sapiens:aadr:denmark:sludegard-s-mose-funen-region:55-253-10-746,atlas_exploration,downgraded,0.3978,0.4858,0.5,0.3467,0.8232,0.195,1,1,37,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 37 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8232 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Regstrup (Funen/ Odense),homo_sapiens:aadr:denmark:regstrup-funen-odense:57-00685147-9-77107976,atlas_exploration,downgraded,0.3976,0.4858,0.5,0.3467,0.8227,0.195,1,1,13,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 13 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8227 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Baunehøj (Zealand),homo_sapiens:aadr:denmark:bauneh-j-zealand:55-74428-11-67064,atlas_exploration,downgraded,0.3968,0.4858,0.5,0.3467,0.8202,0.195,1,1,17,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 17 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8202 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Strøby (Avlebjerg),homo_sapiens:aadr:denmark:str-by-avlebjerg:55-38332-12-28199,atlas_exploration,downgraded,0.3968,0.5692,0.5,0.3467,0.6513,0.165,2,1,4,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 4 nearby context points across 3 context layers shape the support surface | score families: evidence=0.5692; chronology=0.5000; species=0.3467; context=0.6513 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Varpelev (Zealand),homo_sapiens:aadr:denmark:varpelev-zealand:55-3557203-12-2779621,atlas_exploration,downgraded,0.3964,0.5692,0.5,0.3467,0.65,0.165,2,1,4,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 4 nearby context points across 3 context layers shape the support surface | score families: evidence=0.5692; chronology=0.5000; species=0.3467; context=0.6500 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
"Ruds Vedby (Zealand/ Holbæk, Løve,)",homo_sapiens:aadr:denmark:ruds-vedby-zealand-holb-k-l-ve:55-5411631-11-384848,atlas_exploration,downgraded,0.3959,0.4858,0.5,0.3467,0.8178,0.195,1,1,17,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 17 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8178 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Klokkehøj (Funen Region),homo_sapiens:aadr:denmark:klokkeh-j-funen-region:55-108-10-111,atlas_exploration,downgraded,0.3958,0.4858,0.5,0.3467,0.8173,0.195,1,1,17,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 17 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8173 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
"Norrsunda (Stockholms län, Sigtuna)",homo_sapiens:aadr:sweden:norrsunda-stockholms-l-n-sigtuna:59-59-17-89,atlas_exploration,downgraded,0.3958,0.4858,0.5,0.3467,0.8173,0.195,1,1,216,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 216 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8173 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Lekkende (Zealand),homo_sapiens:aadr:denmark:lekkende-zealand:55-0657215-12-0131568,atlas_exploration,downgraded,0.3956,0.4858,0.5,0.3467,0.8168,0.195,1,1,14,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 14 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8168 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Assleröd (Western Sweden/ Bohuslän),homo_sapiens:aadr:sweden:assler-d-western-sweden-bohusl-n:58-4172-11-3251,atlas_exploration,downgraded,0.3953,0.4858,0.5,0.3467,0.816,0.195,1,1,29,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 29 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8160 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
"Lovö (Stockholms län, Ekerö)",homo_sapiens:aadr:sweden:lov-stockholms-l-n-eker:59-33-17-84,atlas_exploration,downgraded,0.3953,0.4858,0.5,0.3467,0.8159,0.195,1,1,381,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 381 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8159 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Rosenaeen (Sjaelland),homo_sapiens:aadr:denmark:rosenaeen-sjaelland:55-63912-12-415823,atlas_exploration,downgraded,0.3951,0.4858,0.5,0.3467,0.8155,0.195,1,1,28,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 28 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8155 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
"Sigtuna (Stockholms län, Upplands-Bro)",homo_sapiens:aadr:sweden:sigtuna-stockholms-l-n-upplands-bro:59-6-17-7,atlas_exploration,downgraded,0.3947,0.4858,0.5,0.3467,0.8142,0.195,1,1,163,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 163 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8142 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
