site_id,site_uuid,site_name,country,latitude,longitude,source_url,discovery_readiness,chronology_resolved,chronology_interval_count,chronology_record_count,chronology_kind_count,chronology_kinds,bibliography_count,dataset_count,sample_group_count,physical_sample_count,analysis_entity_count,raa_density_context_count,raa_context_role,current_activity_status,discovery_rank
253,2744c611-b272-4379-b55e-6c1b146422fe,Umeå socken Raä 586,Sweden,63.8434999997,20.1777111114,https://browser.sead.se/site/253,bibliography_ready,False,0,0,0,[],1,1,1,1,1,663,coarse_spatial_context_only,not_captured_by_repository_sources,1053
248,7878d47a-af5d-47ac-8111-7653cf5ef522,Umeå socken Raä 590,Sweden,63.8448444441,20.1663,https://browser.sead.se/site/248,bibliography_ready,False,0,0,0,[],1,1,1,1,1,663,coarse_spatial_context_only,not_captured_by_repository_sources,1054
246,4958d781-956d-4fa5-9e43-9f48ce079744,Valbo Raä 399,Sweden,60.5320944448,17.2695805559,https://browser.sead.se/site/246,bibliography_ready,False,0,0,0,[],1,1,1,6,6,5060,coarse_spatial_context_only,not_captured_by_repository_sources,1055
5,8cc5c06a-ce4b-4bc8-ae58-e84ee31d2bd5,Vallda Raä 293,Sweden,57.4763888892,11.9980555552,https://browser.sead.se/site/5,bibliography_ready,False,0,0,0,[],1,1,1,2,2,5005,coarse_spatial_context_only,not_captured_by_repository_sources,1056
3426,e947347f-8d4e-49ca-b112-3ed005cf937f,Vallviksvallen,Sweden,64.7002525283,16.3891562684,https://browser.sead.se/site/3426,bibliography_ready,False,0,0,0,[],1,1,1,1,1,1031,coarse_spatial_context_only,not_captured_by_repository_sources,1057
234,f10de040-d66f-4b99-a472-6c0d9c2987e9,Viby Raä 225,Sweden,59.0361972222,14.8888249997,https://browser.sead.se/site/234,bibliography_ready,False,0,0,0,[],1,1,1,6,6,2617,coarse_spatial_context_only,not_captured_by_repository_sources,1058
99,9d4da2e5-6bd0-4027-93ba-696d89abeff6,Vika Raä 260,Sweden,60.5116444444,15.7119055556,https://browser.sead.se/site/99,bibliography_ready,False,0,0,0,[],1,1,1,5,5,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1059
231,dc76d450-1d19-4120-b63b-72a2d85920f9,Vinberg Raä 97,Sweden,56.9580555556,12.5508333333,https://browser.sead.se/site/231,bibliography_ready,False,0,0,0,[],1,1,1,4,4,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1060
163,438f0d28-3a10-4423-80bc-84c918895940,Västerbitterna 3:17,Sweden,58.1368305552,12.9879639,https://browser.sead.se/site/163,bibliography_ready,False,0,0,0,[],1,1,1,2,2,7321,coarse_spatial_context_only,not_captured_by_repository_sources,1061
268,5d937294-1e40-40cc-b0fa-fe97dfd71200,Västra Skälby,Sweden,59.5927222219,16.4485111,https://browser.sead.se/site/268,bibliography_ready,False,0,0,0,[],1,1,1,41,41,15126,coarse_spatial_context_only,not_captured_by_repository_sources,1062
379,d3310e81-888c-47cd-85d9-a2b23479f0c4,Älgtjärn,Sweden,64.9175000003,19.0087361111,https://browser.sead.se/site/379,bibliography_ready,False,0,0,0,[],1,1,1,9,9,1153,coarse_spatial_context_only,not_captured_by_repository_sources,1063
7,4716b8bf-676a-4bc1-880d-1c6e18a6de14,Årstad Raä 3,Sweden,56.9327777781,12.6849999997,https://browser.sead.se/site/7,bibliography_ready,False,0,0,0,[],1,1,1,23,23,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1064
112,6e51d85e-654c-4647-a23c-7cfb214abe66,Örsås Raä 291,Sweden,57.443158333,13.1642138889,https://browser.sead.se/site/112,bibliography_ready,False,0,0,0,[],1,1,1,14,14,8587,coarse_spatial_context_only,not_captured_by_repository_sources,1065
385,f0816b77-c5b9-40ac-96b7-2a57223a524b,Österhaninge Raä 230,Sweden,59.1350388886,18.122291667,https://browser.sead.se/site/385,bibliography_ready,False,0,0,0,[],1,1,1,6,6,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1066
355,043e1936-be11-4b58-a6c6-eeae70be9ec8,Österhaninge Raä 239,Sweden,59.1591833333,18.1138472222,https://browser.sead.se/site/355,bibliography_ready,False,0,0,0,[],1,1,1,1,1,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1067
397,bf8edced-5ff1-4ce2-ad4a-263f60b6e7f7,Övertorneå 427,Sweden,66.6893638886,23.8398194441,https://browser.sead.se/site/397,bibliography_ready,False,0,0,0,[],1,1,1,1,1,984,coarse_spatial_context_only,not_captured_by_repository_sources,1068
195,013a6475-10ab-49c6-a6c7-8a51afc2d924,Övraby Raä 70,Sweden,56.6912638886,12.8948666663,https://browser.sead.se/site/195,bibliography_ready,False,0,0,0,[],1,1,1,7,7,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1069
4394,fd0f7189-c759-4332-a724-6cb22976ac71,Falun,Sweden,60.60641,15.630175,https://browser.sead.se/site/4394,bibliography_ready,False,0,0,0,[],1,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1070
54,05e19820-3ff5-4156-8066-930879c50c4d,Hogdal 443,Sweden,59.0056055556,11.2326555559,https://browser.sead.se/site/54,bibliography_ready,False,0,0,0,[],1,0,1,2,0,1520,coarse_spatial_context_only,not_captured_by_repository_sources,1071
63,62ce0968-ad59-4ef9-85c5-5701b0f77a63,Håby 6:1,Sweden,58.4911111108,11.6144444444,https://browser.sead.se/site/63,bibliography_ready,False,0,0,0,[],1,0,1,1,0,16773,coarse_spatial_context_only,not_captured_by_repository_sources,1072
4518,6aee710c-db9d-4bbb-b47d-100b93f10810,Lund,Sweden,55.7,13.1833,https://browser.sead.se/site/4518,bibliography_ready,False,0,0,0,[],1,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1073
4702,ceee8e05-6561-4a7d-bc72-de4de2d1b9ef,Uppsala: Centrum,Sweden,59.859974,17.640041,https://browser.sead.se/site/4702,bibliography_ready,False,0,0,0,[],1,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1074
3684,79da55cb-5303-496d-8918-8ec83297e5fc,Hunneberget,Sweden,56.0336937531,14.263892386,https://browser.sead.se/site/3684,inventory_only,False,0,0,0,[],0,114,38,38,114,10817,coarse_spatial_context_only,not_captured_by_repository_sources,1075
262,b6a15e63-653e-4427-becf-e2fd462c1c21,Hyllie 155,Sweden,55.75,13.0,https://browser.sead.se/site/262,inventory_only,False,0,0,0,[],0,56,14,514,2570,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1076
264,ff3b8167-9461-4fe1-96ad-84816dfbba7a,Gåsinge-Dillnäs Raä 94,Sweden,59.1208083337,17.2063861111,https://browser.sead.se/site/264,inventory_only,False,0,0,0,[],0,49,13,394,1934,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1077
3737,f4602695-a6a7-4400-98c5-2dcd7d9ad3fe,Fagervik,Sweden,58.6626320354,16.4144311908,https://browser.sead.se/site/3737,inventory_only,False,0,0,0,[],0,45,15,15,45,12413,coarse_spatial_context_only,not_captured_by_repository_sources,1078
3499,0d51b822-86ea-496e-96b8-0ec2e2e71334,Råga Hörstad,Sweden,55.8835613054,12.9167576982,https://browser.sead.se/site/3499,inventory_only,False,0,0,0,[],0,30,10,10,30,1226,coarse_spatial_context_only,not_captured_by_repository_sources,1079
3458,20e87f36-936d-467f-9003-54b13285031d,"Svälinge, Tåkern",Sweden,58.3827989492,14.8455975309,https://browser.sead.se/site/3458,inventory_only,False,0,0,0,[],0,25,8,8,25,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1080
3800,9f7880cb-905b-4bd0-b885-2a0a08fe469d,Axamo flygplats,Sweden,57.7687883904,14.0872375419,https://browser.sead.se/site/3800,inventory_only,False,0,0,0,[],0,24,6,6,24,8067,coarse_spatial_context_only,not_captured_by_repository_sources,1081
3750,33b2f482-2c86-4353-8a2d-ed52c8c39ea7,Danmarksby,Sweden,59.8265858232,17.7422661074,https://browser.sead.se/site/3750,inventory_only,False,0,0,0,[],0,24,6,6,24,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1082
3708,f4cfc3ef-a0c1-4d77-82ae-5341f1389384,Gökhem 71,Sweden,58.1592522693,13.455612567,https://browser.sead.se/site/3708,inventory_only,False,0,0,0,[],0,21,7,7,21,10501,coarse_spatial_context_only,not_captured_by_repository_sources,1083
3656,cfc2d717-8923-449a-b078-75da5bd33caf,Karleby 57,Sweden,58.1528563033,13.6377627944,https://browser.sead.se/site/3656,inventory_only,False,0,0,0,[],0,18,6,6,18,10501,coarse_spatial_context_only,not_captured_by_repository_sources,1084
3707,ed9761e8-e9e5-4d48-be85-d71ac9f188bd,Gökhem 78,Sweden,58.1523155571,13.4341113096,https://browser.sead.se/site/3707,inventory_only,False,0,0,0,[],0,12,4,4,12,10501,coarse_spatial_context_only,not_captured_by_repository_sources,1085
3443,92cdff2f-e418-46bf-aad8-c5d30551c694,Trelleborg 19,Sweden,55.3769870556,13.1464553701,https://browser.sead.se/site/3443,inventory_only,False,0,0,0,[],0,12,4,4,12,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1086
3411,beb511a1-9feb-4b37-9e93-e8ab60baed4c,Åby,Sweden,58.663456768,16.1772440843,https://browser.sead.se/site/3411,inventory_only,False,0,0,0,[],0,12,4,4,12,12413,coarse_spatial_context_only,not_captured_by_repository_sources,1087
292,dfe021bc-c713-478e-85b2-d2af3be48eb2,Töre 408:1,Sweden,66.0250167,22.6166667,https://browser.sead.se/site/292,inventory_only,False,0,0,0,[],0,10,4,60,270,1472,coarse_spatial_context_only,not_captured_by_repository_sources,1088
277,aec2ccef-6e17-4646-a196-b640f60b464f,Töre 318:1,Sweden,66.0253888889,22.6292777781,https://browser.sead.se/site/277,inventory_only,False,0,0,0,[],0,8,3,55,248,1472,coarse_spatial_context_only,not_captured_by_repository_sources,1089
3714,7520b3a8-19f8-464a-9d2e-3fe8820b72b4,Gräne,Sweden,57.4421685362,18.3396382261,https://browser.sead.se/site/3714,inventory_only,False,0,0,0,[],0,6,2,2,6,13558,coarse_spatial_context_only,not_captured_by_repository_sources,1090
287,980f6002-785d-40f6-a7f7-f6243fe6b4f5,Foss 217,Sweden,58.4863916663,11.6884166663,https://browser.sead.se/site/287,inventory_only,False,0,0,0,[],0,4,1,84,420,16773,coarse_spatial_context_only,not_captured_by_repository_sources,1091
280,898e4d62-7ece-4801-8afc-243f3091ce74,Norrala Raä 177,Sweden,61.4394111108,16.9907749997,https://browser.sead.se/site/280,inventory_only,False,0,0,0,[],0,4,2,162,324,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1092
315,e126c1d6-0efa-467e-a462-f314e646ba10,Svarteborg 592,Sweden,58.5067805556,11.56055,https://browser.sead.se/site/315,inventory_only,False,0,0,0,[],0,4,1,22,61,16773,coarse_spatial_context_only,not_captured_by_repository_sources,1093
284,190c78af-b2ee-41c2-aba2-f05e4bd58e01,Trogsta 71,Sweden,61.7170861114,16.9193694448,https://browser.sead.se/site/284,inventory_only,False,0,0,0,[],0,4,4,36,40,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1094
273,6a08ba29-3d83-48ab-8553-058125c72947,Tuna Raä 328:1,Sweden,62.3526166667,17.0121472222,https://browser.sead.se/site/273,inventory_only,False,0,0,0,[],0,4,2,41,65,3577,coarse_spatial_context_only,not_captured_by_repository_sources,1095
288,296b2e40-1be5-43bb-b10f-50b91740afca,Töre 405:2,Sweden,66.0204306,22.6298389,https://browser.sead.se/site/288,inventory_only,False,0,0,0,[],0,4,1,43,215,1472,coarse_spatial_context_only,not_captured_by_repository_sources,1096
5366,117f6492-d1cc-4d49-bfad-be423f104b3e,Abisko 2004-5,Sweden,68.35436,18.815762,https://browser.sead.se/site/5366,inventory_only,False,0,0,0,[],0,3,1,2,4,214,coarse_spatial_context_only,not_captured_by_repository_sources,1097
3537,ce8d54e0-5465-4f48-9c0d-99a6f13fd46a,Norrvidinge,Sweden,55.8447836057,13.1106107779,https://browser.sead.se/site/3537,inventory_only,False,0,0,0,[],0,3,1,1,3,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1098
206,fb9a6684-2905-4d2a-95f9-6a9af73e287c,Bothnia line JP 72F1,Sweden,63.6441666663,19.9577777778,https://browser.sead.se/site/206,inventory_only,False,0,0,0,[],0,2,1,20,40,954,coarse_spatial_context_only,not_captured_by_repository_sources,1099
212,e384d727-f050-412c-8eb8-b713bfd6421c,Bothnia line JP 72G1,Sweden,63.6313888892,19.9052777778,https://browser.sead.se/site/212,inventory_only,False,0,0,0,[],0,2,1,10,20,954,coarse_spatial_context_only,not_captured_by_repository_sources,1100
170,d471f18b-7fcc-4b9b-9c5e-ffe58c098b2e,Falun Raä 68,Sweden,60.6087638889,15.6267027781,https://browser.sead.se/site/170,inventory_only,False,0,0,0,[],0,2,1,4,6,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1101
318,b5d80a26-b54b-44c4-9fe5-7c87d63c6775,Forsa,Sweden,61.741133333,16.9312611114,https://browser.sead.se/site/318,inventory_only,False,0,0,0,[],0,2,2,41,41,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1102
28,f3a3cecc-2c85-4b70-af1d-53722950b6e8,Eftra Raä 110,Sweden,56.8330555559,12.6577777778,https://browser.sead.se/site/28,inventory_only,False,0,0,0,[],0,1,1,2,2,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1103
228,f93023ed-7623-48ba-ae09-cb63d0252ade,Götene Raä 52,Sweden,58.5362805552,13.4909527774,https://browser.sead.se/site/228,inventory_only,False,0,0,0,[],0,1,1,1,1,10501,coarse_spatial_context_only,not_captured_by_repository_sources,1104
362,38b8dd35-201d-43ed-9138-a10116be094f,Medåker Raä 176,Sweden,59.4039388889,15.7409111108,https://browser.sead.se/site/362,inventory_only,False,0,0,0,[],0,1,1,2,2,3873,coarse_spatial_context_only,not_captured_by_repository_sources,1105
6468,e1036946-7de7-4176-b99a-fee2da820ff5,10412 Fjälkinge,Sweden,56.0388744,14.28308648,https://browser.sead.se/site/6468,inventory_only,False,0,0,0,[],0,0,0,0,0,10817,coarse_spatial_context_only,not_captured_by_repository_sources,1106
6469,020c2aad-6e3d-40bc-b093-ce622cbda709,10469 Kvistofta,Sweden,55.97600294,12.78226617,https://browser.sead.se/site/6469,inventory_only,False,0,0,0,[],0,0,0,0,0,1226,coarse_spatial_context_only,not_captured_by_repository_sources,1107
6481,65f959bc-1c25-4f2f-b114-7a6a728cbf8f,10531 Örkelljunga,Sweden,56.26433343,13.30787277,https://browser.sead.se/site/6481,inventory_only,False,0,0,0,[],0,0,0,0,0,8912,coarse_spatial_context_only,not_captured_by_repository_sources,1108
6482,13af7b0f-03b7-41b1-9b57-28e71abc6274,10535 Skåne,Sweden,55.76421568,13.5324126,https://browser.sead.se/site/6482,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1109
6478,b63f71db-528a-4049-b7a6-0f190ef5f042,12590 Hall,Sweden,57.88985228,18.70972493,https://browser.sead.se/site/6478,inventory_only,False,0,0,0,[],0,0,0,0,0,13558,coarse_spatial_context_only,not_captured_by_repository_sources,1110
6466,930fa0c0-fa2d-4d2b-983a-2775cbd10c90,12615 Stelor,Sweden,57.4508638,18.15078924,https://browser.sead.se/site/6466,inventory_only,False,0,0,0,[],0,0,0,0,0,13558,coarse_spatial_context_only,not_captured_by_repository_sources,1111
6447,30fdfe38-1232-4618-b25f-29cf3dc5e0e5,12628 Länna,Sweden,57.71560584,18.80151631,https://browser.sead.se/site/6447,inventory_only,False,0,0,0,[],0,0,0,0,0,13558,coarse_spatial_context_only,not_captured_by_repository_sources,1112
6479,1af2ac35-dbbe-440c-92bb-a815563b3738,12673 Fröjel,Sweden,57.33365346,18.18498422,https://browser.sead.se/site/6479,inventory_only,False,0,0,0,[],0,0,0,0,0,13558,coarse_spatial_context_only,not_captured_by_repository_sources,1113
6480,6a3481f7-f8cc-43b3-ab53-5262e6cdc93b,12711 Othem,Sweden,57.74815493,18.73686656,https://browser.sead.se/site/6480,inventory_only,False,0,0,0,[],0,0,0,0,0,13558,coarse_spatial_context_only,not_captured_by_repository_sources,1114
6453,a7b5d795-4502-427d-b659-4bd26ab6a6ca,14295 Ringarum,Sweden,58.32874046,16.45366524,https://browser.sead.se/site/6453,inventory_only,False,0,0,0,[],0,0,0,0,0,12413,coarse_spatial_context_only,not_captured_by_repository_sources,1115
6470,370c849a-5a21-40e1-b78b-1b236834e186,14851 Norrköping,Sweden,58.59245497,16.18005369,https://browser.sead.se/site/6470,inventory_only,False,0,0,0,[],0,0,0,0,0,12413,coarse_spatial_context_only,not_captured_by_repository_sources,1116
6456,c1aab822-5cfc-431f-b4fc-ab4993eddaf0,14885 Strömmen,Sweden,58.59268086,16.18088712,https://browser.sead.se/site/6456,inventory_only,False,0,0,0,[],0,0,0,0,0,12413,coarse_spatial_context_only,not_captured_by_repository_sources,1117
6483,7c8e7d0d-2a85-41e5-881d-b4f2f0eba44b,14889 Östergötland,Sweden,58.36779998,16.04571872,https://browser.sead.se/site/6483,inventory_only,False,0,0,0,[],0,0,0,0,0,12413,coarse_spatial_context_only,not_captured_by_repository_sources,1118
6330,170f36bb-ecb3-4914-8900-16b66343924d,16014 Älgarås,Sweden,58.8106752651,14.2554178027,https://browser.sead.se/site/6330,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1119
6332,ac5c683e-c668-442a-9dc7-fcb12c625ccd,16024 Finnerödja,Sweden,58.9269777777,14.4398983504,https://browser.sead.se/site/6332,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1120
6335,9fa5d557-6b80-47e8-b92d-0fd0a4581367,16560 Hova,Sweden,58.8552509332,14.2147667852,https://browser.sead.se/site/6335,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1121
6458,68edf6a6-aae1-4d09-9495-ac2a258f36f9,17118 Sörby,Sweden,58.3114729,15.11490733,https://browser.sead.se/site/6458,inventory_only,False,0,0,0,[],0,0,0,0,0,9863,coarse_spatial_context_only,not_captured_by_repository_sources,1122
5652,19d28dd7-ac23-44ab-bff0-e67c6772ccdb,41093 Tranås,Sweden,58.047367,14.900205,https://browser.sead.se/site/5652,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1123
6341,fd845b21-fb0b-4386-b020-29cf9c1f005a,51840 Malung-Sälen,Sweden,60.894862,13.3924109733,https://browser.sead.se/site/6341,inventory_only,False,0,0,0,[],0,0,0,0,0,5468,coarse_spatial_context_only,not_captured_by_repository_sources,1124
6471,f6fc2c85-68e7-46c7-912b-fc5ac9106962,57333 Yttergran,Sweden,59.60482601,17.48706025,https://browser.sead.se/site/6471,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1125
6445,b3dff443-7c2a-4ccd-8d98-5c980afd31cc,58060 Ölands värdshus,Sweden,56.86795363,16.72758305,https://browser.sead.se/site/6445,inventory_only,False,0,0,0,[],0,0,0,0,0,6159,coarse_spatial_context_only,not_captured_by_repository_sources,1126
5653,cd7d3c57-c944-4c36-bd68-19e14d06a422,58195 Böda,Sweden,57.259089,17.037224,https://browser.sead.se/site/5653,inventory_only,False,0,0,0,[],0,0,0,0,0,,coarse_spatial_context_only,not_captured_by_repository_sources,1127
5654,26fdf326-f5e6-4c48-8282-dafb9980647f,61779 Söderåkra,Sweden,56.447886,16.064545,https://browser.sead.se/site/5654,inventory_only,False,0,0,0,[],0,0,0,0,0,6159,coarse_spatial_context_only,not_captured_by_repository_sources,1128
6450,c9982deb-8c2d-4afb-89f1-5c4229720247,62771 Norra Vallby,Sweden,60.32251012,17.51767125,https://browser.sead.se/site/6450,inventory_only,False,0,0,0,[],0,0,0,0,0,5060,coarse_spatial_context_only,not_captured_by_repository_sources,1129
6472,07869daf-f00c-47ea-aae9-a1d8abdeac0f,62790 Uppsala,Sweden,59.85624691,17.64286633,https://browser.sead.se/site/6472,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1130
6336,c57522ea-0925-4871-bbd6-8fc6cac27dae,63118 Hovsta,Sweden,59.3160876406,15.2631367376,https://browser.sead.se/site/6336,inventory_only,False,0,0,0,[],0,0,0,0,0,3873,coarse_spatial_context_only,not_captured_by_repository_sources,1131
6473,ce8675e6-48de-4767-81a9-82ba088a86b2,66401 Västra Karaby,Sweden,55.80906258,13.04521993,https://browser.sead.se/site/6473,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1132
6446,34600c81-7c74-4d28-a741-ecc9866f074e,66501 Lyckeby,Sweden,56.19700782,15.64574065,https://browser.sead.se/site/6446,inventory_only,False,0,0,0,[],0,0,0,0,0,5849,coarse_spatial_context_only,not_captured_by_repository_sources,1133
6460,adff8ada-1eaf-4d9a-9dfe-76c2a23d2b09,66601 Tommarp,Sweden,55.53640274,14.2323762,https://browser.sead.se/site/6460,inventory_only,False,0,0,0,[],0,0,0,0,0,3205,coarse_spatial_context_only,not_captured_by_repository_sources,1134
6467,47f8bf41-60d7-47f3-afc9-e83deb146960,66701 Önnerup,Sweden,55.70987099,13.07195316,https://browser.sead.se/site/6467,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1135
